test.group,test.fold,train.groups,coef,variable
glacier_forefield,2,all,-7.82925850529491e-05,K07722
glacier_forefield,2,all,0.000875289801967737,K08077
glacier_forefield,2,all,0.00353040952209321,K08156
glacier_forefield,2,all,-0.000383443320566846,K08323
glacier_forefield,2,all,0.0238559786080761,K08475
glacier_forefield,2,all,-0.000549830059047822,K08481
glacier_forefield,2,all,0.000818816042755084,K08961
glacier_forefield,2,all,-0.00194848798560956,K09139
glacier_forefield,2,all,9.65679928338371e-05,K09384
glacier_forefield,2,all,-0.000618205653797495,K09386
glacier_forefield,2,all,0.000663374827285337,K09461
glacier_forefield,2,all,0.00251149383658938,K09516
glacier_forefield,2,all,-4.82828284971787e-05,K09817
glacier_forefield,2,all,-8.74394465944092e-05,K09931
glacier_forefield,2,all,-0.00327409245507899,K09943
glacier_forefield,2,all,-0.000150876633205022,K09949
glacier_forefield,2,all,-0.000428834182879512,K09966
glacier_forefield,2,all,-0.000344374985191091,K10206
glacier_forefield,2,all,0.00599414003798914,K10212
glacier_forefield,2,all,0.00033276614946992,K10221
glacier_forefield,2,all,0.00929172754470892,K10622
glacier_forefield,2,all,0.00249838002749105,K10670
glacier_forefield,2,all,6.042007349255e-06,K10817
glacier_forefield,2,all,0.00727613903955811,K10938
glacier_forefield,2,all,-0.000432737949143783,K11065
glacier_forefield,2,all,0.0592445814537692,K11169
glacier_forefield,2,all,7.3101942065835e-05,K11175
glacier_forefield,2,all,-0.000470420286137914,K11473
glacier_forefield,2,all,0.00858805789428441,K11905
glacier_forefield,2,all,0.000294941900530442,K11921
glacier_forefield,2,all,0.00507962027389252,K11956
glacier_forefield,2,all,0.00888200638819202,K12238
glacier_forefield,2,all,0.000681901187957126,K12420
glacier_forefield,2,all,-0.00150199400125432,K12452
glacier_forefield,2,all,-1.02566202023282e-06,K12466
glacier_forefield,2,all,9.25203700361635e-05,K12543
glacier_forefield,2,all,0.0348669481126672,K12585
glacier_forefield,2,all,0.000553251690717928,K12686
glacier_forefield,2,all,-0.000403329308139474,K13012
glacier_forefield,2,all,-0.00144426870436399,K13017
glacier_forefield,2,all,2.15685238354409e-05,K13308
glacier_forefield,2,all,2.28938567446265e-17,K13309
glacier_forefield,2,all,0.00178180748157547,K13316
glacier_forefield,2,all,-6.59724952559393e-05,K13421
glacier_forefield,2,all,-4.85524491059507e-05,K13483
glacier_forefield,2,all,0.0101561991427542,K13727
glacier_forefield,2,all,-0.000124922438507972,K13926
glacier_forefield,2,all,-0.000139610090946411,K13953
glacier_forefield,2,all,0.00106746657086699,K14087
glacier_forefield,2,all,1.18159278810351e-15,K14088
glacier_forefield,2,all,0.000962312250303819,K14161
glacier_forefield,2,all,0.00950604051920559,K14249
glacier_forefield,2,all,-0.00080036180160439,K14259
glacier_forefield,2,all,0.0191393184843377,K14268
glacier_forefield,2,all,0.00375356081780934,K14366
glacier_forefield,2,all,7.37182187176973e-16,K14367
glacier_forefield,2,all,9.1575426978506e-18,K14368
glacier_forefield,2,all,0.00121165110036167,K14447
glacier_forefield,2,all,-0.000568224732589306,K14597
glacier_forefield,2,all,0.000595265874469195,K14630
glacier_forefield,2,all,0.000305921958012295,K14645
glacier_forefield,2,all,3.73276523803758e-05,K14959
glacier_forefield,2,all,-6.06821222523886e-05,K14986
glacier_forefield,2,all,0.00293498044626623,K15395
glacier_forefield,2,all,0.00152491537620394,K15469
glacier_forefield,2,all,0.00175028383576354,K15512
glacier_forefield,2,all,-0.00445177594813904,K15527
glacier_forefield,2,all,0.00413869798150093,K15731
glacier_forefield,2,all,0.00442677017735945,K15739
glacier_forefield,2,all,0.000114314050346622,K15746
glacier_forefield,2,all,-0.000283938279031414,K15984
glacier_forefield,2,all,0.0125781620014011,K16118
glacier_forefield,2,all,0.00169362281311974,K16146
glacier_forefield,2,all,0.000134349958498323,K16164
glacier_forefield,2,all,-2.42840856386083e-06,K16167
glacier_forefield,2,all,0.0110660766747575,K16237
glacier_forefield,2,all,0.0127232326402142,K16317
glacier_forefield,2,all,0.000177159867641634,K16927
glacier_forefield,2,all,0.00203118104887227,K17327
glacier_forefield,2,all,1.38623354010145e-16,K17328
glacier_forefield,2,all,0.000943706697727341,K17484
glacier_forefield,2,all,0.000100351298020671,K17831
glacier_forefield,2,all,0.024099483783872,K17882
glacier_forefield,2,all,-0.000891388987886453,K17992
glacier_forefield,2,all,0.013419346673378,K18058
glacier_forefield,2,all,0.00532077731548707,K18110
glacier_forefield,2,all,0.00451667131132419,K18302
glacier_forefield,2,all,0.00026266239762488,K18347
glacier_forefield,2,all,7.65352928670048e-05,K18472
glacier_forefield,2,all,0.00213237138605582,K18572
glacier_forefield,2,all,0.00420274800806264,K18820
glacier_forefield,2,all,-0.00370429690784639,K18913
glacier_forefield,2,all,0.00110217146671963,K19048
glacier_forefield,2,all,0.00194930772899147,K19163
glacier_forefield,2,all,0.00634128081000128,K19231
glacier_forefield,2,all,7.94341213002938e-06,K19232
glacier_forefield,2,all,0.00075020303986252,K19267
glacier_forefield,2,all,0.0253245131262241,K19477
glacier_forefield,2,all,-0.000997702476038384,K19551
glacier_forefield,2,all,0.000334609793655761,K19727
glacier_forefield,2,all,-0.00221750003441223,K19744
litchfield_island,2,all,-0.00110056584732241,K00034
litchfield_island,2,all,-0.000827497767971801,K00045
litchfield_island,2,all,-0.000109165349840735,K00262
litchfield_island,2,all,0.00036803907097009,K00297
litchfield_island,2,all,-0.000324154524173709,K00374
litchfield_island,2,all,0.0820079679287992,K00533
litchfield_island,2,all,0.0152774635765605,K00785
litchfield_island,2,all,0.00131576875314617,K00794
litchfield_island,2,all,-0.000384794083368606,K00823
litchfield_island,2,all,-0.000442004302399916,K00824
litchfield_island,2,all,-0.000503008293362068,K00848
litchfield_island,2,all,-5.11519858317174e-05,K00868
litchfield_island,2,all,6.49729914112056e-05,K01023
litchfield_island,2,all,0.000285514307177158,K01089
litchfield_island,2,all,0.000236027052702989,K01104
litchfield_island,2,all,-0.000181879193592215,K01212
litchfield_island,2,all,0.000298413552427235,K01278
litchfield_island,2,all,0.000243989392507745,K01387
litchfield_island,2,all,0.000145916006920797,K01493
litchfield_island,2,all,-0.000434447316123025,K01547
litchfield_island,2,all,2.12276557544336e-05,K01633
litchfield_island,2,all,0.000320240461743753,K01679
litchfield_island,2,all,0.000838560392508149,K01697
litchfield_island,2,all,0.000159849383629467,K01711
litchfield_island,2,all,-3.20295584039651e-06,K01720
litchfield_island,2,all,0.000624482405283005,K01782
litchfield_island,2,all,-0.000374580876639607,K01820
litchfield_island,2,all,0.00108512842406963,K01883
litchfield_island,2,all,0.00373475823141074,K01905
litchfield_island,2,all,0.00532625018123822,K01906
litchfield_island,2,all,0.0020897605337679,K01966
litchfield_island,2,all,-0.000485556569537327,K02183
litchfield_island,2,all,-7.16458129096944e-07,K02188
litchfield_island,2,all,-0.000648371714245245,K02351
litchfield_island,2,all,0.00141555990209343,K02613
litchfield_island,2,all,-0.000454501282160297,K02619
litchfield_island,2,all,0.0023942502171341,K02673
litchfield_island,2,all,-0.00012885983991417,K03119
litchfield_island,2,all,0.00736169712518313,K03170
litchfield_island,2,all,0.00335737396703685,K03287
litchfield_island,2,all,-0.00137477342871325,K03394
litchfield_island,2,all,-0.000466909477473026,K03409
litchfield_island,2,all,0.000519626307205861,K03570
litchfield_island,2,all,0.000298112420558826,K03639
litchfield_island,2,all,1.52102965466451e-06,K03711
litchfield_island,2,all,0.0111821495194598,K03739
litchfield_island,2,all,5.03811156256622e-17,K03740
litchfield_island,2,all,0.00375157443286137,K03791
litchfield_island,2,all,-0.000204950520136201,K03919
litchfield_island,2,all,0.000604390055147855,K04068
litchfield_island,2,all,-0.000135637365950776,K04127
litchfield_island,2,all,0.00360692501920564,K04786
litchfield_island,2,all,-0.000287366852068953,K04793
litchfield_island,2,all,0.00550328070665768,K05275
litchfield_island,2,all,-0.0022066391147532,K05714
litchfield_island,2,all,0.000359033150935916,K05792
litchfield_island,2,all,0.000892406712506311,K05837
litchfield_island,2,all,0.0192810932572344,K05998
litchfield_island,2,all,-0.000736173135967331,K06281
litchfield_island,2,all,0.0481600233223486,K06882
litchfield_island,2,all,0.000573908481081234,K06911
litchfield_island,2,all,-0.00155904283380544,K07018
litchfield_island,2,all,0.0025406820525295,K07020
litchfield_island,2,all,-0.000364322815475295,K07141
litchfield_island,2,all,0.0151350423709973,K07256
litchfield_island,2,all,-0.000698333645540734,K07289
litchfield_island,2,all,-0.000836453724714912,K07334
litchfield_island,2,all,0.000774201979143866,K07400
litchfield_island,2,all,0.00333058900946524,K07485
litchfield_island,2,all,-6.80284576611139e-05,K07507
litchfield_island,2,all,0.000476500938206034,K08077
litchfield_island,2,all,0.00241813952392475,K08156
litchfield_island,2,all,-0.000805541926160343,K08323
litchfield_island,2,all,0.0223825629271496,K08475
litchfield_island,2,all,-0.000103192423593608,K08481
litchfield_island,2,all,-1.17195218046817e-05,K08591
litchfield_island,2,all,0.00029571785488089,K08961
litchfield_island,2,all,-0.00146318266890994,K09139
litchfield_island,2,all,-0.000737357276029593,K09386
litchfield_island,2,all,0.000783446922519439,K09461
litchfield_island,2,all,0.00252325841960856,K09516
litchfield_island,2,all,-1.38622094199028e-05,K09931
litchfield_island,2,all,-0.00181641609175668,K09943
litchfield_island,2,all,-2.32678448782354e-06,K09949
litchfield_island,2,all,-0.000495185017198503,K09966
litchfield_island,2,all,-0.000391252704964773,K10206
litchfield_island,2,all,0.00547964991948185,K10212
litchfield_island,2,all,0.00963506365881588,K10622
litchfield_island,2,all,0.000932781967449756,K10670
litchfield_island,2,all,0.0032897627661838,K10938
litchfield_island,2,all,-0.00035876632245683,K11065
litchfield_island,2,all,0.0572377525775703,K11169
litchfield_island,2,all,6.26620314994624e-05,K11175
litchfield_island,2,all,-0.000603593332856324,K11473
litchfield_island,2,all,0.00850232232472411,K11905
litchfield_island,2,all,0.00412576835889341,K11956
litchfield_island,2,all,7.76879115639797e-05,K12191
litchfield_island,2,all,0.00798904532660439,K12238
litchfield_island,2,all,0.000313285194822653,K12420
litchfield_island,2,all,-0.001815895441296,K12452
litchfield_island,2,all,-0.000122273735516555,K12466
litchfield_island,2,all,0.0302661916965748,K12585
litchfield_island,2,all,0.000418733747552121,K12686
litchfield_island,2,all,-0.000840220725291159,K13017
litchfield_island,2,all,-0.000166610768019776,K13421
litchfield_island,2,all,-4.82013673833819e-05,K13483
litchfield_island,2,all,0.0114418412882684,K13727
litchfield_island,2,all,-8.96092180116667e-06,K13926
litchfield_island,2,all,-1.61144766582356e-05,K13953
litchfield_island,2,all,0.000355410302743765,K14087
litchfield_island,2,all,7.93015294029199e-16,K14088
litchfield_island,2,all,0.000786458521202796,K14161
litchfield_island,2,all,0.00832541071016057,K14249
litchfield_island,2,all,-0.000673507441769897,K14259
litchfield_island,2,all,0.0162574699222815,K14268
litchfield_island,2,all,0.00123057418679448,K14447
litchfield_island,2,all,-0.000432536448331581,K14597
litchfield_island,2,all,0.00294873501862511,K14630
litchfield_island,2,all,0.000171696124787767,K14645
litchfield_island,2,all,1.26953892483839e-05,K14959
litchfield_island,2,all,-0.00040323370894348,K14986
litchfield_island,2,all,0.00354116742440573,K15395
litchfield_island,2,all,0.000976332194765983,K15469
litchfield_island,2,all,0.00215596902479952,K15512
litchfield_island,2,all,-0.00278601966490272,K15527
litchfield_island,2,all,-8.79271469570036e-06,K15547
litchfield_island,2,all,0.00222646212184397,K15731
litchfield_island,2,all,0.00346833175278271,K15739
litchfield_island,2,all,0.000241381165338843,K15746
litchfield_island,2,all,0.0100336294974099,K16118
litchfield_island,2,all,0.00129068339986531,K16146
litchfield_island,2,all,0.000139386512315828,K16164
litchfield_island,2,all,0.010269374990184,K16237
litchfield_island,2,all,0.0118059051499034,K16317
litchfield_island,2,all,0.000480793037813264,K16927
litchfield_island,2,all,0.000965194655840292,K17327
litchfield_island,2,all,1.35922899061895e-16,K17328
litchfield_island,2,all,4.52704995654158e-05,K17831
litchfield_island,2,all,0.0177265992556065,K17882
litchfield_island,2,all,-3.89556726182831e-05,K17992
litchfield_island,2,all,0.013979930068802,K18058
litchfield_island,2,all,0.00242915895570078,K18110
litchfield_island,2,all,0.00498907509282435,K18302
litchfield_island,2,all,0.000188924103404779,K18347
litchfield_island,2,all,0.00154327585851856,K18572
litchfield_island,2,all,0.00371864243748694,K18820
litchfield_island,2,all,-0.00305787664605604,K18913
litchfield_island,2,all,0.000908852778820798,K19048
litchfield_island,2,all,6.07448335372652e-07,K19050
litchfield_island,2,all,0.00207576649357811,K19163
litchfield_island,2,all,0.0055856170922253,K19231
litchfield_island,2,all,3.21176649702956e-06,K19232
litchfield_island,2,all,0.00064283196089105,K19267
litchfield_island,2,all,0.0162084925443569,K19477
litchfield_island,2,all,-0.000369159979398953,K19551
litchfield_island,2,all,0.000280401379496965,K19727
GL,3,all,-0.000180248364188653,K00034
GL,3,all,-0.000522761886361207,K00045
GL,3,all,-1.13765223561143e-06,K00060
GL,3,all,-0.000785241020290985,K00262
GL,3,all,1.47038535415146e-05,K00275
GL,3,all,0.000517680255599528,K00297
GL,3,all,-0.000124446931482481,K00371
GL,3,all,-0.000401290963156205,K00374
GL,3,all,0.0567089180893545,K00533
GL,3,all,0.00951056894061193,K00737
GL,3,all,-0.000590280151743816,K00759
GL,3,all,0.0226822238526209,K00785
GL,3,all,-0.000753048520464423,K00789
GL,3,all,0.00260770103288493,K00794
GL,3,all,-0.000524619499132111,K00868
GL,3,all,-0.000360773395014941,K00874
GL,3,all,0.00173940019430447,K00899
GL,3,all,-0.00021012293455223,K00958
GL,3,all,-7.23867467757316e-05,K00975
GL,3,all,0.0011018455676656,K01023
GL,3,all,0.00026296031435301,K01029
GL,3,all,0.00158916933594823,K01086
GL,3,all,0.000838909093293617,K01089
GL,3,all,0.000337186453360158,K01104
GL,3,all,0.0010561738741441,K01202
GL,3,all,-0.00059939403755108,K01212
GL,3,all,0.00050452488697033,K01278
GL,3,all,-0.00126884783837433,K01340
GL,3,all,0.0323270247591429,K01347
GL,3,all,0.000106376756294623,K01493
GL,3,all,-0.000400762363358353,K01547
GL,3,all,0.000897452927687631,K01679
GL,3,all,0.000820329007368357,K01697
GL,3,all,0.000817948748950587,K01782
GL,3,all,-0.00131857039827873,K01820
GL,3,all,0.00152717263648938,K01883
GL,3,all,-0.00155287628442354,K01900
GL,3,all,0.00165042706960715,K01904
GL,3,all,0.00291599739074627,K01905
GL,3,all,0.00256379281947963,K01966
GL,3,all,-0.00041984975880469,K02021
GL,3,all,-5.55774117245695e-05,K02026
GL,3,all,-0.000428323394441067,K02391
GL,3,all,-0.00011178239465075,K02398
GL,3,all,-0.00100117811140056,K02475
GL,3,all,0.000580412603546869,K02528
GL,3,all,-3.02354192675027e-05,K02535
GL,3,all,-0.00024133978083742,K02549
GL,3,all,0.00103068521460948,K02613
GL,3,all,-0.000797667432332878,K02619
GL,3,all,0.00163901918384447,K02673
GL,3,all,0.0135878110403494,K03170
GL,3,all,-0.00170538913856247,K03394
GL,3,all,-0.000321896224009672,K03409
GL,3,all,0.00493620293784282,K03444
GL,3,all,1.52132712917398e-05,K03524
GL,3,all,0.000647821231237981,K03570
GL,3,all,0.000857311575822694,K03639
GL,3,all,0.00018674412076975,K03711
GL,3,all,-0.000503018576246915,K03716
GL,3,all,0.00816312424001525,K03739
GL,3,all,7.46041099475816e-17,K03740
GL,3,all,0.000333323960157495,K03742
GL,3,all,0.00313436778339516,K03791
GL,3,all,0.00111812682398782,K03819
GL,3,all,-0.000711465349699321,K03856
GL,3,all,-0.000118156484078053,K03976
GL,3,all,4.37858126171916e-05,K04063
GL,3,all,0.00169221710596294,K04068
GL,3,all,-0.000275119663834675,K04085
GL,3,all,-0.000297216983683251,K04127
GL,3,all,0.00276061639555856,K04786
GL,3,all,0.00795699335688689,K05275
GL,3,all,0.00100570823985293,K05301
GL,3,all,-0.000173933386070831,K05520
GL,3,all,-0.000803707209411468,K05548
GL,3,all,-0.00275898427446681,K05714
GL,3,all,0.000218769043534465,K05837
GL,3,all,-0.00126007344026628,K05882
GL,3,all,0.0290982575681958,K05998
GL,3,all,0.00207899155225873,K06211
GL,3,all,-0.00122523217310938,K06281
GL,3,all,-8.97454618944983e-05,K06901
GL,3,all,0.000343338932057579,K06911
GL,3,all,0.000237984839873971,K06966
GL,3,all,-0.0011755539222749,K07018
GL,3,all,0.00237071469452264,K07020
GL,3,all,-0.000410365700178523,K07141
GL,3,all,0.00856554708889185,K07256
GL,3,all,5.21017530151952e-05,K07268
GL,3,all,-0.000191671405184917,K07289
GL,3,all,0.000376079919138994,K07291
GL,3,all,-0.000933237733288775,K07334
GL,3,all,0.00153239944394776,K07450
GL,3,all,0.00352615128105086,K07485
GL,3,all,-6.44232183580405e-05,K07493
GL,3,all,-0.000499359115339563,K07673
GL,3,all,-0.000219201626805958,K07722
GL,3,all,0.00334151276398587,K08156
GL,3,all,-0.000888008042520076,K08299
GL,3,all,-0.000353987467292057,K08323
GL,3,all,0.0153172048467516,K08475
GL,3,all,-0.000674160398783376,K08481
GL,3,all,-0.000214468315340506,K08591
GL,3,all,0.000290583289289609,K08640
GL,3,all,0.00373498530624611,K08659
GL,3,all,7.54405271967554e-07,K08961
GL,3,all,-0.000118562339099851,K09386
GL,3,all,0.000731103383616251,K09461
GL,3,all,0.0024677380916358,K09516
GL,3,all,2.10962554628179e-05,K09859
GL,3,all,-0.00315181055519663,K09943
GL,3,all,-0.000866794585744884,K09949
GL,3,all,-0.000136470275312779,K09962
GL,3,all,-0.000538407359196368,K09966
GL,3,all,0.00523415638463996,K10212
GL,3,all,0.00652771464900088,K10622
GL,3,all,0.00244263636970142,K10670
GL,3,all,-0.00152900748827107,K10915
GL,3,all,-0.00472340384967921,K11016
GL,3,all,-0.000227662666433811,K11065
GL,3,all,-4.96202091357936e-05,K11072
GL,3,all,0.0562648509384049,K11169
GL,3,all,0.000887898032566532,K11175
GL,3,all,0.00032179534107206,K11358
GL,3,all,-0.000110358212444913,K11473
GL,3,all,0.00806380665255035,K11905
GL,3,all,0.00562944912788205,K11921
GL,3,all,-4.53744671202921e-05,K11928
GL,3,all,0.00643743490910839,K11956
GL,3,all,-9.94129141107828e-05,K12141
GL,3,all,1.53608854625399e-05,K12191
GL,3,all,-0.00053174511232699,K12452
GL,3,all,-0.000152590335987685,K12549
GL,3,all,0.0366652040654524,K12585
GL,3,all,0.00175729284900812,K12686
GL,3,all,-0.000282617981652162,K13012
GL,3,all,-0.0052268720343592,K13017
GL,3,all,-0.00117641035835655,K13421
GL,3,all,-0.00028876702747457,K13483
GL,3,all,-0.000431075670440633,K13771
GL,3,all,-7.44097877795938e-05,K13953
GL,3,all,0.00150581087368062,K14087
GL,3,all,2.85445277028258e-05,K14088
GL,3,all,0.00213897722042122,K14089
GL,3,all,5.46823629829835e-16,K14090
GL,3,all,0.00060258445540863,K14161
GL,3,all,-0.000694631113617863,K14259
GL,3,all,0.0298642690096216,K14268
GL,3,all,-2.88762923223027e-06,K14340
GL,3,all,0.000998273768646116,K14447
GL,3,all,-0.00174409651981068,K14597
GL,3,all,-5.3408469255384e-05,K14685
GL,3,all,0.000223428007985643,K14959
GL,3,all,-0.000843300068382043,K14986
GL,3,all,-7.11027509731905e-05,K15359
GL,3,all,0.00383214669879373,K15512
GL,3,all,-0.00758769873125789,K15527
GL,3,all,-0.000686427393978371,K15547
GL,3,all,0.0146595203777753,K15731
GL,3,all,-0.000186196774956724,K15984
GL,3,all,0.00206633429468695,K16146
GL,3,all,0.00250549714948213,K16164
GL,3,all,-0.00108549801826612,K16167
GL,3,all,0.0140617515562144,K16237
GL,3,all,0.00985586369805934,K16317
GL,3,all,0.000958307075225654,K16560
GL,3,all,1.81181409872698e-17,K16562
GL,3,all,-4.1429136315264e-05,K16638
GL,3,all,0.000182561588365677,K16927
GL,3,all,-0.000246013475867808,K17067
GL,3,all,0.000930848917911677,K17484
GL,3,all,0.0236893311239825,K17882
GL,3,all,-0.000453570425270936,K17992
GL,3,all,0.0142566003190211,K18058
GL,3,all,0.00277285797316109,K18110
GL,3,all,0.000172722320394095,K18233
GL,3,all,-3.61548224006747e-05,K18284
GL,3,all,0.00338574465462641,K18302
GL,3,all,-0.00404822103638229,K18431
GL,3,all,0.00836045014975203,K18572
GL,3,all,-0.000218537148253621,K18702
GL,3,all,-0.00320420120448514,K18802
GL,3,all,-8.99275074864486e-05,K18814
GL,3,all,0.0017563964401994,K18820
GL,3,all,0.00299449534583912,K18904
GL,3,all,-0.00317817504025613,K18913
GL,3,all,-0.000588696732306631,K19124
GL,3,all,0.011215351399545,K19231
GL,3,all,1.55027604863538e-07,K19232
GL,3,all,0.000693915241566117,K19267
GL,3,all,-0.00161449967467931,K19430
GL,3,all,0.0202012204774159,K19477
GL,3,all,0.00010660641826395,K19727
GL,3,all,-0.00907217504375183,K19744
MC,3,all,-0.000241866630838573,K00034
MC,3,all,-0.000607657077334932,K00045
MC,3,all,-0.000738881147756996,K00262
MC,3,all,0.00038707475724137,K00297
MC,3,all,-0.000228092996468407,K00374
MC,3,all,0.0548790194947618,K00533
MC,3,all,0.00488756417255887,K00737
MC,3,all,-0.000509074144348648,K00759
MC,3,all,0.0140656540991545,K00785
MC,3,all,0.00220132706056992,K00794
MC,3,all,-0.000385295160914414,K00868
MC,3,all,-2.94814607207737e-05,K00874
MC,3,all,0.000541240954419964,K00899
MC,3,all,0.000834870358083707,K01086
MC,3,all,0.000498332967375993,K01089
MC,3,all,0.000175838526638602,K01104
MC,3,all,0.000375426108587801,K01278
MC,3,all,0.0217048944962472,K01347
MC,3,all,2.53433002836874e-06,K01493
MC,3,all,-0.000107672898814326,K01547
MC,3,all,1.15784170165686e-07,K01640
MC,3,all,0.000288949638955603,K01679
MC,3,all,0.000794802153186741,K01697
MC,3,all,0.000474849650597993,K01782
MC,3,all,-0.000229233940641308,K01820
MC,3,all,0.00016699369241738,K01883
MC,3,all,-7.1682843411593e-05,K01900
MC,3,all,0.00195668740568378,K01905
MC,3,all,0.00248598744057151,K01966
MC,3,all,-5.04524595784501e-05,K02026
MC,3,all,-0.00022239935443096,K02391
MC,3,all,-0.000277197549050875,K02398
MC,3,all,-0.00103684073096488,K02475
MC,3,all,0.000769920789538534,K02613
MC,3,all,-0.000710472674506341,K02619
MC,3,all,0.00150236405086433,K02673
MC,3,all,0.0112122979631279,K03170
MC,3,all,-0.00145432400272778,K03394
MC,3,all,0.000809947307841431,K03570
MC,3,all,0.000654247835141495,K03639
MC,3,all,0.000110532078954867,K03711
MC,3,all,-0.000322192129192415,K03716
MC,3,all,0.00736262241028694,K03739
MC,3,all,3.23994991772354e-16,K03740
MC,3,all,0.0040808323186299,K03791
MC,3,all,-0.000570662004113923,K03856
MC,3,all,0.00103446133638047,K04068
MC,3,all,-0.000358028101286972,K04085
MC,3,all,0.00189767827039191,K04786
MC,3,all,0.00741908247929469,K05275
MC,3,all,0.000296444728299001,K05301
MC,3,all,-0.00268541171785452,K05714
MC,3,all,0.000248557275122477,K05837
MC,3,all,-0.000367937331147226,K05882
MC,3,all,0.0227096578763959,K05998
MC,3,all,0.00272153311357813,K06211
MC,3,all,-0.000889293024926104,K06281
MC,3,all,-1.2896036057827e-05,K06901
MC,3,all,0.00040446423660719,K06911
MC,3,all,-0.00121383923128278,K07018
MC,3,all,0.00220909305572795,K07020
MC,3,all,-0.000336885183809446,K07141
MC,3,all,0.00999251424823587,K07256
MC,3,all,1.70825327179572e-05,K07268
MC,3,all,-0.000160405301323958,K07289
MC,3,all,-0.000878226244783932,K07334
MC,3,all,0.00274720756535424,K07485
MC,3,all,-0.000212711740584467,K07673
MC,3,all,0.00212623588535829,K08156
MC,3,all,-0.000785195615581065,K08299
MC,3,all,-0.000737168746224938,K08323
MC,3,all,0.0128960709124167,K08475
MC,3,all,-0.000292630447544854,K08481
MC,3,all,-0.000456062331223939,K08591
MC,3,all,-0.000501840181216909,K09386
MC,3,all,0.000740300384802576,K09461
MC,3,all,0.00269651852310216,K09516
MC,3,all,0.000176406364297672,K09859
MC,3,all,-0.00128283220973857,K09943
MC,3,all,-0.000869104853115165,K09949
MC,3,all,-0.000377875663995012,K09966
MC,3,all,0.00534691102167049,K10212
MC,3,all,0.00601878345778557,K10622
MC,3,all,0.00199604224057948,K10670
MC,3,all,-0.000322512838904393,K11016
MC,3,all,-0.000148636933323866,K11065
MC,3,all,0.0531802860663892,K11169
MC,3,all,0.000612153380828309,K11175
MC,3,all,-0.000305925323958374,K11473
MC,3,all,0.00786494960137662,K11905
MC,3,all,0.00406887094695798,K11921
MC,3,all,0.00546699134795186,K11956
MC,3,all,5.18817552634253e-05,K12191
MC,3,all,-0.00123594094680392,K12452
MC,3,all,-0.000125734575661835,K12466
MC,3,all,-3.71143543583933e-06,K12549
MC,3,all,0.0305343924718302,K12585
MC,3,all,0.00156140948661641,K12686
MC,3,all,-0.00381698413628889,K13017
MC,3,all,-0.0010597797399575,K13421
MC,3,all,-0.000271647175769068,K13483
MC,3,all,-3.93317738860889e-05,K13771
MC,3,all,-4.47557945126464e-05,K13926
MC,3,all,-0.00012060343527783,K13953
MC,3,all,0.000186211272788544,K14087
MC,3,all,4.88542159183281e-06,K14088
MC,3,all,5.637357008555e-18,K14089
MC,3,all,0.000443297751453224,K14161
MC,3,all,-0.000747762674254142,K14259
MC,3,all,0.0264641440025938,K14268
MC,3,all,0.00105565256745137,K14447
MC,3,all,-0.000473135164124962,K14597
MC,3,all,0.0011635421733249,K14630
MC,3,all,5.70897185824133e-07,K14959
MC,3,all,-0.00081679937173125,K14986
MC,3,all,-3.37782771066126e-05,K15359
MC,3,all,0.00475842497176814,K15512
MC,3,all,-0.00438392432545755,K15527
MC,3,all,-0.000192665032775855,K15547
MC,3,all,-0.00115875789098782,K15549
MC,3,all,0.0143857060965473,K15731
MC,3,all,0.000115779892596092,K15746
MC,3,all,0.00130483843031407,K16146
MC,3,all,0.00298408106119578,K16164
MC,3,all,-0.000582469575493105,K16167
MC,3,all,0.0128271190951813,K16237
MC,3,all,0.00859954154774412,K16317
MC,3,all,-3.20878593337594e-06,K16638
MC,3,all,6.34343380972731e-05,K16927
MC,3,all,0.0127261121699522,K17882
MC,3,all,0.0125608767955474,K18058
MC,3,all,0.00371225049708721,K18302
MC,3,all,-0.000325418911585606,K18431
MC,3,all,0.00598767153431522,K18572
MC,3,all,0.000383301180895596,K18820
MC,3,all,0.00163695842563429,K18904
MC,3,all,-0.00254463879256994,K18913
MC,3,all,-2.97286637137776e-06,K18916
MC,3,all,0.000866430615526698,K19163
MC,3,all,0.0108737863424259,K19231
MC,3,all,0.000231213689457872,K19267
MC,3,all,0.00997939594874454,K19477
MC,3,all,0.000108560366204151,K19727
MC,3,all,-0.00459622119853765,K19744
PJ,3,all,-0.000312110896693955,K00034
PJ,3,all,-0.000502275297481971,K00045
PJ,3,all,-0.0004171254839007,K00262
PJ,3,all,0.000320801465721633,K00297
PJ,3,all,-0.000291516530901287,K00366
PJ,3,all,0.0521152030274447,K00533
PJ,3,all,3.45346823331703e-05,K00737
PJ,3,all,-0.000288135891117263,K00759
PJ,3,all,0.00299938890232585,K00785
PJ,3,all,0.0015272152131002,K00794
PJ,3,all,5.28376647483529e-05,K01104
PJ,3,all,0.000329892112786529,K01278
PJ,3,all,0.00734260386123613,K01347
PJ,3,all,2.94073860503086e-05,K01679
PJ,3,all,0.000907752616366044,K01697
PJ,3,all,-0.000296560910051158,K01720
PJ,3,all,0.000168958950962375,K01782
PJ,3,all,0.000252041957868543,K01905
PJ,3,all,0.000570658426696491,K01906
PJ,3,all,0.00213527664904693,K01966
PJ,3,all,-1.49517013277614e-05,K02391
PJ,3,all,-0.000292520542012814,K02398
PJ,3,all,-0.000444473301231542,K02475
